,stat,p-value,effect_size,feature,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
15472,0.893290395069417,0.3718974226339188,0.1456461508238481,TRMT2B,0.7887489721049403,0.03978626610552338,0.023612334640029785
557,-0.8933774490523948,0.37185083811405817,-0.14566034450331064,ALKBH6,0.7887489721049403,0.18463780667556015,0.20482424954903866
16005,-0.8935833753331615,0.37174065681099955,-0.1456939196657804,VAMP3,0.7887489721049403,-0.016562552187284748,-0.0026287148745116726
2125,0.8930816396258024,0.372009147070939,0.1456121143817305,CBX8,0.7888881218473477,0.08752399085304477,0.07040706609132387
13071,-0.8928355753546913,0.37214086568195137,-0.14557199493777315,SHROOM1,0.7890696317824916,-0.11508278467649954,-0.100291932707998
12455,-0.892637872980941,0.37224671706119294,-0.14553976063870935,RPS6KA4,0.7890984620527668,-0.17927996685765873,-0.15861969485395055
10527,-0.8927167188071681,0.37220450015625517,-0.14555261602276126,PDZD2,0.7890984620527668,0.025393624236785924,0.04304891815401484
8296,-0.89241334025416,0.3723669562799957,-0.1455031517961984,MAG,0.7891577702034052,-0.22306493229133265,-0.20464338454839673
9663,-0.892472384640328,0.37233533516458917,-0.14551277866291565,NMBR,0.7891577702034052,0.050628503376371356,0.06619238281413212
1784,0.8921233386905489,0.3725222902923747,0.14545586861515675,C21orf58,0.7893891762704885,0.031336450617636936,0.012630432314612871
10509,0.8918757656108061,0.37265493007484674,0.1454155031681407,PDLIM5,0.7894746611505143,0.08693578970451665,0.07272613162970176
7478,0.8919329693035489,0.37262428001507586,0.1454248299197848,KIF22,0.7894746611505143,-0.2855346046984879,-0.31173419575699
8948,-0.8917510362548028,0.37272176618729946,-0.14539516672357924,MRPL20,0.7895184811993724,-0.4909999315388334,-0.4476016043667739
2452,-0.8913165919757572,0.3729546208147173,-0.14532433294170974,CDC42EP2,0.7899139158446662,-0.1831552628788747,-0.1633345278835602
8548,0.8911821260290096,0.37302671051925984,0.14530240899887015,MDP1,0.789968796342285,0.028041047396560128,0.005890008972933519
477,-0.890494544285823,0.37339547098308223,-0.14519030252730766,AKAP11,0.7905540002608401,-0.048558090103726914,-0.03393288060844583
818,-0.8905162917831703,0.3733838040124319,-0.1451938483387215,APOC2,0.7905540002608401,0.02371759223420218,0.04050208146599271
2061,-0.8901247998417978,0.37359386390975335,-0.1451300177023974,CASK,0.7908761576418947,-0.014067112341075378,-0.0005187880331651309
11524,0.8899163664157728,0.37370573134362395,0.14509603376350014,PSME2,0.7910150886037336,-0.0848656037448365,-0.10966271927682077
8826,0.8895566108275617,0.3738988630918817,0.14503737756731855,MMUT,0.7913108668859969,-0.05960286438289355,-0.07331118982045166
16357,0.8894486986390042,0.37395680689339694,0.1450197830706385,YIPF4,0.7913108668859969,0.10343107091014082,0.08416539089308551
3123,0.8893757372183109,0.3739959869182474,0.14500788710697285,COL11A1,0.7913108668859969,-0.09170155197969018,-0.10602135220452986
5675,-0.8893114807631383,0.3740304945133671,-0.1449974104406915,GFOD2,0.7913108668859969,-0.1029743439665798,-0.08580927115444328
9181,-0.8891085404587817,0.3741394923415049,-0.1449643221254698,MYCBP,0.7914435879171664,-0.15050981166568225,-0.12832510847354342
2219,0.8890003713037488,0.3741975972808962,0.14494668573180056,CCDC61,0.7914686321320834,-0.0855445482340087,-0.0996933481919456
2423,-0.8888615088873032,0.37427219783107024,-0.14492404496843733,CD8A,0.7915285558531485,0.09374522465223846,0.11139773114601928
1828,-0.8880803347654027,0.3746920367926997,-0.1447966787674729,C4BPB,0.7916899970858443,-0.09973656629305817,-0.08345738774226928
2759,-0.8883767948189778,0.37453267118737965,-0.14484501497025148,CHD4,0.7916899970858443,-1.1519107226154914,-1.1064684452647109
4980,0.8868920147982965,0.3753312535002987,0.14460292964612173,FAM76A,0.7916899970858443,-0.0618143306258961,-0.07419629768673691
5485,0.8871572603382475,0.3751885151420937,0.14464617649186226,GABRA2,0.7916899970858443,0.01783385769055971,0.002744135846638323
4559,0.8872300232321692,0.3751493646300512,0.14465804008681524,EML5,0.7916899970858443,-0.04533534246102536,-0.060937956486317474
10157,0.8873850044819019,0.3750659844641374,0.14468330893846532,OXLD1,0.7916899970858443,-0.07040207464586865,-0.09309740495447638
14361,0.8876002676038784,0.37495019157975584,0.14471840642222117,TAF12,0.7916899970858443,-0.6438607211978462,-0.6734885547281634
16686,0.8876566148261114,0.37491988531651055,0.14472759353099696,ZNF282,0.7916899970858443,0.09664628329785105,0.08061458640500267
11348,0.8877043698188012,0.37489420155709885,0.14473537972337766,PRMT6,0.7916899970858443,-0.060050032027787185,-0.07584626734143132
16718,0.887796789691234,0.37484449906684225,0.14475044828199396,ZNF34,0.7916899970858443,-0.11411971433086614,-0.13364555768677266
15866,0.8878171190721622,0.3748335666747844,0.1447537628772221,UNC119B,0.7916899970858443,0.0070909259359686234,-0.011811121146179193
10469,0.8878354568418554,0.3748237054671697,0.14475675275104727,PDE4DIP,0.7916899970858443,-0.39949441593565016,-0.4311378890358664
251,0.8882759530415696,0.3745868751661552,0.14482857326573656,ADAM23,0.7916899970858443,-0.0004465938915393503,-0.018049584999983437
10181,-0.8872492279028927,0.3751390318632788,-0.14466117130414857,P3H2,0.7916899970858443,-0.047826313664828146,-0.03393035552223403
2675,-0.8878384480930724,0.3748220969253223,-0.14475724045832405,CETP,0.7916899970858443,-0.0555785529955568,-0.041483099592339534
5510,-0.8877316706322737,0.3748795190260722,-0.1447398309728466,GAL,0.7916899970858443,-0.07639464037576103,-0.0577917850466864
3429,-0.8873930665438472,0.3750616473754287,-0.14468462341391086,CSRP3,0.7916899970858443,0.019109369671750556,0.03133916000300954
185,-0.887329724829711,0.3750957236916864,-0.14467429589119093,ACSL5,0.7916899970858443,0.02463574060787824,0.04047932402499461
9392,-0.8872880189938869,0.37511816147255406,-0.14466749598100698,NCOA4,0.7916899970858443,-0.39023181247073135,-0.3535983249973337
15237,-0.8869985149965902,0.3752739377997515,-0.1446202939254525,TNXB,0.7916899970858443,-0.15185285073173915,-0.12955741936191173
15382,-0.8868635698264317,0.3753465627776611,-0.14459829184783657,TREX2,0.7916899970858443,0.022556282867071564,0.03602199102233874
9251,-0.8867932611009173,0.37538440506942694,-0.1445868283917231,MYOCD,0.7916899970858443,0.016497923743722345,0.028699752812585716
4322,-0.8866972235521045,0.37543609920882415,-0.14457116999060698,EBLN2,0.7916899970858443,0.17154976486634388,0.1883735167288614
5085,-0.8866542647330731,0.37545922408122145,-0.1445641657883113,FBXO31,0.7916899970858443,-0.02987822881615897,-0.012217498982125154
5560,-0.8865378804441253,0.3755218785501453,-0.14454518996164262,GARIN2,0.7917245225976505,0.1375773617130106,0.15274501091074008
16035,0.8856856516480512,0.3759808655257464,0.14440623868168426,VDAC2,0.7922040481030845,-0.2600204571300404,-0.28811495423395256
16734,0.8857883305611689,0.37592554712110116,0.14442297992120604,ZNF382,0.7922040481030845,-0.10472086306709877,-0.12028531293780793
16417,0.8858554792745388,0.37588937338152306,0.14443392815448947,ZBTB39,0.7922040481030845,-0.20890505823612726,-0.23006697051155997
15176,0.8858592077257731,0.37588736488750396,0.1444345360582281,TNFRSF11B,0.7922040481030845,0.10526369527692697,0.09115016367237849
7409,-0.8857565790377406,0.3759426527602663,-0.14441780300763388,KDM4B,0.7922040481030845,0.001929066827393777,0.01904302818937115
3427,-0.8854835189155021,0.37608977951446776,-0.1443732820366629,CSRP1,0.7923359431224137,0.015013972749068056,0.030202226639019406
8162,0.8849537372188384,0.37637533118984023,0.14428690400626887,LRRN3,0.7925471184963807,0.035132663730278554,0.018105767865468896
15364,-0.8850179998225493,0.37634068658829334,-0.144297381675036,TRAPPC3L,0.7925471184963807,0.07209261298001082,0.08466445989640742
3541,-0.8851842598462828,0.3762510633195558,-0.14432448946957444,CXCL2,0.7925471184963807,-0.19615130458618452,-0.17719966634816572
9514,-0.8851228392934536,0.37628417082872767,-0.14431447518177903,NET1,0.7925471184963807,-0.03159505153066015,-0.014632945484013058
13625,0.8848143941167218,0.376450459195556,0.1442641848697158,SMOC1,0.792607754517954,-0.0025844879125800062,-0.01695550678163127
6797,-0.8844234402721415,0.376661294713453,-0.14420044196715331,IFNA6,0.792608627898525,0.15821933122760076,0.17452742884201103
4241,-0.8845026287051223,0.3766185836946653,-0.14421335321137702,DUSP10,0.792608627898525,-0.04615050849945026,-0.020406886216764668
3789,0.8844698670027913,0.3766362536610498,0.14420801159361724,DDX39A,0.792608627898525,-0.09721831085027499,-0.12699711763112181
1701,0.8846922347433934,0.376516330071083,0.14424426744688157,C17orf80,0.792608627898525,-0.04738790627163752,-0.06509880994766509
7521,-0.8843840597374545,0.37668253608552105,-0.14419402118469982,KLC3,0.792608627898525,-0.1339070910597986,-0.11587834336616658
7230,-0.88419558581621,0.37678420682638325,-0.14416329153473217,JMJD6,0.7926275733127076,-0.4835353488779929,-0.44897657045287814
5359,-0.8842271996226371,0.3767671518297916,-0.1441684459942947,FOXRED2,0.7926275733127076,-0.18259315605021212,-0.16494420206590232
13548,-0.8840066666212852,0.37688613477464084,-0.14413248928530759,SLK,0.7927445109541106,-0.06702271773021959,-0.04920437911968321
11782,-0.8835375994841944,0.37713928512019745,-0.14405601043434005,RABEP2,0.7931794628167221,0.08725135806174501,0.10331586860535025
5663,-0.8832015220303202,0.3773207269453549,-0.14400121482945538,GEMIN8,0.7932191718614139,-0.5834521949572464,-0.5451715677842307
6306,-0.8830391819263266,0.377408390577452,-0.14397474615655628,HAUS2,0.7932191718614139,-0.7470256412661848,-0.7198791884262828
7388,-0.8821412421990339,0.3778935049374693,-0.14382834195734642,KCTD2,0.7932191718614139,-0.0978437873157242,-0.07749070429268726
14786,0.8831753889623316,0.37733483794928413,0.14399695397455,TIMELESS,0.7932191718614139,-1.328021460925668,-1.3774637236327314
13830,0.8830651807251573,0.3773943503845619,0.14397898511960416,SPATA22,0.7932191718614139,-0.03340399116080433,-0.05166688097502645
12877,0.8826740718018294,0.37760559591670373,0.14391521693229356,SERINC1,0.7932191718614139,0.05572321119238142,0.03950783145663472
14595,0.8826126275183334,0.37763878979971555,0.14390519877534177,TECR,0.7932191718614139,-0.2172225025363872,-0.24094159754455022
9555,0.882553967491125,0.3776704812313346,0.14389563457626686,NFKBIA,0.7932191718614139,-0.07645654141722916,-0.1041447943531845
2641,0.882445957974254,0.37772883831346205,0.1438780242107335,CEP57,0.7932191718614139,-0.18946661520616684,-0.2135294315949198
10959,0.8823417542441596,0.37778514441814737,0.14386103435807923,PLXNB1,0.7932191718614139,-0.04428516285299209,-0.056983554135477295
16682,0.8822803963958348,0.3778183013294666,0.14385103029391302,ZNF280B,0.7932191718614139,0.0921100466695174,0.0715696698064376
2309,0.8821899313568224,0.3778671906288499,0.1438362804602766,CCNI2,0.7932191718614139,0.059135061683259986,0.03988536947159902
2069,-0.8829471000528367,0.37745812036267534,-0.14395973270683327,CASP4,0.7932191718614139,0.06020133750798216,0.07461513265071168
8758,-0.8827075908622342,0.3775874887622662,-0.1439206820331769,MIXL1,0.7932191718614139,-0.12601958403066765,-0.10762781692350182
11762,-0.8821331930218345,0.37789785526605213,-0.14382702958268878,RAB40B,0.7932191718614139,0.004376269743706594,0.02220923555498263
2712,-0.8821291219367241,0.37790005557201867,-0.1438263658143563,CFAP90,0.7932191718614139,0.04487680055671401,0.06676998779415162
3882,-0.8819146660784235,0.37801597405100185,-0.14379139995056156,DGCR2,0.7933651414661378,-0.12153196306304412,-0.10389881909912366
766,0.8815657534243377,0.37820461648241877,0.14373451163594206,AP3S1,0.7933927013228561,-0.1318614135742524,-0.1538512102397835
8637,-0.8812042424372114,0.37840013153055374,-0.14367556923149424,METTL22,0.7933927013228561,0.09628208687172372,0.1111204673867948
16052,-0.8814644264422643,0.37825941060613955,-0.14371799082143977,VIL1,0.7933927013228561,-0.03836279817819446,-0.022322075902394913
3310,0.881752574504021,0.37810360294427725,0.14376497179906345,CRACR2B,0.7933927013228561,-0.08445297552665344,-0.1022165954527543
4645,0.8815727264755061,0.3782008458778031,0.14373564855409068,EPHX3,0.7933927013228561,0.08775876958830245,0.07170187050134748
13756,0.8812734447676936,0.37836270019176177,0.14368685229590245,SORT1,0.7933927013228561,-0.11402625485655367,-0.13233698498176838
14582,0.8813849361788646,0.3783023996149022,0.14370503036540436,TDRD5,0.7933927013228561,-0.1209452121906834,-0.1396428835202199
8687,0.8812432384008201,0.37837903844674214,0.1436819273117206,MGARP,0.7933927013228561,0.036904528016456724,0.019752489704241444
15274,0.8810239894702901,0.37849764055331425,0.14364617996351203,TOX,0.793499894233523,0.05334842149753373,0.036259270528639614
7843,0.8808106935445578,0.37861304438990506,0.14361140322042734,LCN8,0.7935087177299344,-0.19191991260161112,-0.20869256974235004
16988,0.8806543844407142,0.37869762925653083,0.14358591786937108,ZNF776,0.7935087177299344,0.14621736004126593,0.13028781399270625
13964,0.8806282890998973,0.3787117515833912,0.1435816631656763,SRD5A3,0.7935087177299344,-0.06799319390101188,-0.09737770465681028
10102,0.8805875961989236,0.37873377449376944,0.14357502840902225,OSBPL3,0.7935087177299344,0.05021550926073759,0.0348214055766696
2046,-0.8807938196764777,0.3786221749279819,-0.14360865202781525,CARD8,0.7935087177299344,-0.05151779909284482,-0.03610076916363671
4899,0.8804014388984454,0.37883453248880494,0.1435446764714977,FAM166A,0.7936226239635055,-0.14885996820560735,-0.1668794496584153
16400,-0.8802685653796261,0.37890646063801514,-0.14352301216538932,ZBTB14,0.7936727848134513,-0.015958220641445673,0.002669297901985537
11124,0.8801858040065388,0.3789512659353639,0.14350951837267245,PPARA,0.7936727848134513,-0.0480487519725648,-0.06721017540395159
6801,-0.8797135714924659,0.3792069853180017,-0.14343252342416724,IFNB1,0.7938196154962133,0.18973891994233527,0.20412894183571229
12349,-0.8797708067627923,0.3791759860952486,-0.14344185532436496,ROR1,0.7938196154962133,-0.010499889137636382,0.009555922448736476
12750,-0.8797444029402341,0.3791902864885147,-0.14343755032439648,SCRT1,0.7938196154962133,-0.18650591425342164,-0.1613320070444987
15068,0.8798075685080202,0.37915607637184356,0.14344784912741,TMEM38B,0.7938196154962133,0.013899585425940922,-0.001327382964751481
10484,-0.8795614318801345,0.3792893933181962,-0.14340771788607323,PDGFB,0.7938949775473366,0.07392147106311857,0.09273612173126962
9449,0.8792845942191063,0.3794393736075591,0.1433625810079042,NDUFB4,0.7941117401889545,-0.6094791543723345,-0.6532858720347388
15833,-0.8790845357094562,0.37954778055655125,-0.14332996255366923,UFSP2,0.7941607892140408,-0.13549159553637866,-0.10268874789992138
7580,-0.8790700028381364,0.3795556563169461,-0.14332759304787374,KLHL5,0.7941607892140408,0.10291316789195146,0.11878010022236273
6264,0.8787289841074922,0.3797404925793929,0.14327199179462927,H4C4,0.794450361569729,-0.16685273704868195,-0.18687934309470636
8448,-0.8785344461308923,0.37984595932770204,-0.14324027343334692,MAST4,0.7945738354388602,-0.09372659572024941,-0.07582185145564443
7762,-0.8782635441768818,0.3799928560509872,-0.14319610433999264,LACC1,0.794783933055904,0.06150822375788094,0.0776071585145411
15218,0.8778296182432521,0.38022822546068413,0.1431253550715301,TNNI3,0.7948693722902501,-0.06267753888708685,-0.07604530018676135
14959,0.8778465332351683,0.38021904877781165,0.14312811296916048,TMEM164,0.7948693722902501,0.01487128240120116,-0.0034910008165694425
3138,-0.8777599408711723,0.3802660281068222,-0.14311399455416757,COL23A1,0.7948693722902501,0.09060877350585751,0.10873872140688517
7834,-0.877888789493428,0.38019612460437957,-0.14313500262273526,LCK,0.7948693722902501,-0.03912410890902231,-0.02191528221836751
2239,-0.8780555891463845,0.3801056434927529,-0.14316219840088978,CCDC85B,0.7948693722902501,-0.059498959827778336,-0.03784127948785154
16572,0.8773135355665329,0.38050827496947115,0.1430412105919903,ZMAT5,0.7952785656570242,-0.713737892507782,-0.7497160871043661
14069,0.8769016308071333,0.3807318839151954,0.14297405175647196,STAB2,0.795648709765117,-0.0023926828132099873,-0.018557489797937237
1120,0.8766198436782338,0.380884903013903,0.14292810789442834,ATF7IP,0.7957570598805548,-0.10333823393942583,-0.1322207819944544
16800,-0.8764292577165098,0.3809884185023764,-0.14289703388772307,ZNF497,0.7957570598805548,0.005815145072700064,0.021509095248359776
5310,-0.8763802571237416,0.3810150356412153,-0.14288904460700966,FNTA,0.7957570598805548,-1.2335045043095227,-1.1947572472281733
3755,-0.8763779044512915,0.3810163136424636,-0.1428886610165352,DDAH1,0.7957570598805548,0.10809601556641169,0.12318360866411175
12026,-0.8766261531836008,0.3808814763441113,-0.1429291366250353,REEP2,0.7957570598805548,-0.14703285064855454,-0.13123834111453725
9477,0.8758444320462693,0.38130617061022354,0.14280168123617365,NECTIN3,0.7957842676371295,0.09808833250447635,0.08085063420409119
