,feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
868,F5H872,-1.9809197515802999,0.047600273678277814,-0.2695690340429192,0.21512700167456927,-0.6498387839263596,0.32574651165288665
869,ESCO2,-1.9802950859533486,0.04767038065616145,-0.26948402781814773,0.21512700167456927,-0.9145902151022736,0.14364170489254074
870,ATX1,-1.9802950859533486,0.04767038065616145,-0.26948402781814773,0.21512700167456927,-0.48841299561302065,0.4518631313454906
871,H3BSW6,-1.9802950859533486,0.04767038065616145,-0.26948402781814773,0.21512700167456927,-0.27595856187766354,0.49599455409511967
872,E9PL17,-1.9802950859533486,0.04767038065616145,-0.26948402781814773,0.21512700167456927,-0.7783342832364843,-0.15593634869991066
873,ISY1,-1.970368732287556,0.04879612639204954,-0.2681332221799479,0.21697644177763736,-1.126265094228033,0.3629500370225692
874,NUP37,-1.970368732287556,0.04879612639204954,-0.2681332221799479,0.21697644177763736,-0.5860993059603337,-0.27843468200647026
875,A0A3B3IUD7,-1.970368732287556,0.04879612639204954,-0.2681332221799479,0.21697644177763736,-0.9227897759436031,0.3039445346667202
876,TTC5,-1.970368732287556,0.04879612639204954,-0.2681332221799479,0.21697644177763736,-0.6771260351287547,0.18200264685573747
877,AAAS,-1.970368732287556,0.04879612639204954,-0.2681332221799479,0.21697644177763736,-0.950971828303653,-0.3126356367595989
878,IMA7,-1.970368732287556,0.04879612639204954,-0.2681332221799479,0.21697644177763736,-0.8113683906935287,0.2851573572339828
879,XPO5,-1.970368732287556,0.04879612639204954,-0.2681332221799479,0.21697644177763736,-0.3968629172397794,0.338189796822278
880,PAXB1,-1.970368732287556,0.04879612639204954,-0.2681332221799479,0.21697644177763736,-0.40076077421021905,0.4805546898737674
881,SRPRB,-1.970368732287556,0.04879612639204954,-0.2681332221799479,0.21697644177763736,-0.2194632042516113,0.4980301524651424
882,BRD9,-1.9678558320370885,0.04908462799956186,-0.2677912597694947,0.2180252323583756,0.005991601290581261,1.0667747016404139
883,TAF5L,-1.9604921350938151,0.049938296352867215,-0.2667891875399663,0.22075178601235432,-0.3888780309993428,0.10032072734949461
884,SKIL,-1.9598237397554636,0.05001639548564568,-0.26669823045522095,0.22086131140889595,-0.4841001522604386,0.3923880074694908
885,SPD2A,-1.9598237397554636,0.05001639548564568,-0.26669823045522095,0.22086131140889595,-0.5339707834413332,0.38370383013064674
886,SKA3,-1.958173223755948,0.05020968993849189,-0.26647362367682575,0.2210932032284978,-0.930068344993809,0.13783450403828482
887,F169A,-1.958148744237595,0.050212561477742085,-0.2664702924363194,0.2210932032284978,-1.0398743764011333,-0.02721725491585412
888,BCL7A,-1.9580082472493052,0.05022904496330671,-0.2664511732178912,0.2210932032284978,-0.4121846170950224,0.2729338309266351
889,GRK6,-1.9580082472493052,0.05022904496330671,-0.2664511732178912,0.2210932032284978,-1.2246684325753308,0.3315785560561856
890,UTP4,-1.9580082472493052,0.05022904496330671,-0.2664511732178912,0.2210932032284978,-0.7932897268803871,0.10233802142832775
891,TXLNA,-1.95245628926676,0.05088405567924669,-0.26569564743285745,0.2223225301935019,-0.5277378082780382,0.5730439781307335
892,A0A3F2YNW7,-1.95245628926676,0.05088405567924669,-0.26569564743285745,0.2223225301935019,-0.8377020159369909,-0.3149999346702792
893,RS6,-1.95245628926676,0.05088405567924669,-0.26569564743285745,0.2223225301935019,-0.10188669000754666,0.6410060993909749
894,CUL4A,-1.95245628926676,0.05088405567924669,-0.26569564743285745,0.2223225301935019,-0.5127031261710828,0.18418145044000797
895,KIF2C,-1.95245628926676,0.05088405567924669,-0.26569564743285745,0.2223225301935019,-1.0600680301900176,0.07667320279750361
896,NUSAP,-1.95245628926676,0.05088405567924669,-0.26569564743285745,0.2223225301935019,-0.7184632668869024,0.2785770156235237
897,SMAD1,-1.9520505707799094,0.050932200880752496,-0.2656404361399687,0.22232782775057022,-0.5126740568002613,0.20388987569028422
898,ATX7,-1.9519937672601633,0.05093894460050486,-0.26563270616002577,0.22232782775057022,-0.7650006582752832,0.5046783175653256
899,RS27,-1.9477634941981026,0.051443268753978866,-0.2650570389114319,0.22358658885517363,-1.099897932600706,0.4291263814931225
900,SRF,-1.9463525601206706,0.05161240399347353,-0.26486503510307563,0.22420021487938654,-0.7166428360332927,0.0914952386540232
901,PAXI1,-1.9406891842342817,0.05229598906185474,-0.26409434726178477,0.22569877798048638,-0.5444287005061571,0.2523163767608202
902,A0A0C4DFM2,-1.9406891842342817,0.05229598906185474,-0.26409434726178477,0.22569877798048638,-0.6721669468970394,0.03887504524244372
903,RGS10,-1.9373155368606585,0.052706784192148394,-0.2636352520041483,0.22569877798048638,-0.6465656047702699,0.14090290679685769
904,MS3L1,-1.936659327462977,0.05278700063222458,-0.26354595321588503,0.22569877798048638,-0.6257986912729234,0.416764734905192
905,NGLY1,-1.9364916731037085,0.05280751141611358,-0.26352313834736496,0.22569877798048638,-0.8692954344792738,-0.10478634100229868
906,RMD5A,-1.9364916731037085,0.05280751141611358,-0.26352313834736496,0.22569877798048638,-0.43213668001590777,0.6831765127021162
907,FAK2,-1.9346977943739834,0.053027391202526884,-0.2632790223724617,0.22569877798048638,-0.95601745926291,-0.1150740531065425
908,SBNO1,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.46707820630761426,0.18446438398518938
909,MTA2,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.6850897155151411,-0.07217114847015639
910,FUBP2,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.5225987401308465,0.7722907047219525
911,RRP36,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.351073222465485,0.43820260561445473
912,A0A0A0MRI2,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.2888523036512507,0.2531178424284723
913,SNUT1,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.4241742032827114,0.4658866703516887
914,BAG5,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.2502804083729863,0.4745495943598965
915,RN220,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.7365925217920675,0.04782315225477369
916,H0YL70,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.3493707499941375,0.15297118330175655
917,EXD2,-1.934543846245964,0.05304629656301388,-0.263258072685767,0.22569877798048638,-0.5107217266557854,0.22469705796735184
918,LZTL1,-1.9341450191279095,0.05309530010144103,-0.26320379918938824,0.22579130700222663,-0.3505627780097448,0.2683483041902943
919,I3L3Y9,-1.9297414213995676,0.05363888489226463,-0.2626045454412262,0.2277521898757151,-0.5566406887591605,0.3276893435803212
920,COX15,-1.9292704235657732,0.053697299478030806,-0.2625404507544066,0.22788341643238072,-0.45503036717112877,-0.1367384763623978
921,A0A494C100,-1.9289049314588118,0.053742665513720665,-0.26249071357845827,0.22795916083751253,-0.4600911833058819,-0.15185259315666305
922,MBP,-1.9229662629708006,0.05448428693064446,-0.2616825631591709,0.23037177093946576,-0.8767610481430813,0.8945696339335975
923,PCGF6,-1.9210818024967586,0.05472139539525933,-0.2614261205701794,0.23037177093946576,-0.48267676547580785,0.35637271611187454
924,RL27,-1.920886233374748,0.054746051702393383,-0.2613995069836033,0.23037177093946576,0.04564527301787593,0.8297860513185272
925,REQU,-1.920886233374748,0.054746051702393383,-0.2613995069836033,0.23037177093946576,-0.9616006936013676,-0.5741221563475006
926,CKS2,-1.9195293754605096,0.05491737232655302,-0.2612148620089732,0.23037177093946576,-0.7137864315594629,0.24635103988221332
927,SMU1,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.7016687146958536,-0.11688839346053839
928,CPSF4,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.5509569139539322,0.1871246888896268
929,PKCB1,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.25876305263203997,0.4221748664233906
930,F5H2F4,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.44056296872186956,0.39232892229469957
931,SYLM,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.3500877832138062,0.5960829184508365
932,TSR1,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.6828594749487824,0.20753579959414817
933,TF3C3,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-1.0217494486829648,0.18009701404521786
934,RT23,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.2335563319473435,0.5632583427578732
935,RN114,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.3700995963571356,0.17855664541437719
936,SSU72,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.4529632364017974,0.396080929965797
937,RT22,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.3445737438122878,0.3346227643418473
938,TOP2A,-1.9166314032251681,0.05528477554655455,-0.26082049793867657,0.23037177093946576,-0.8065725967994635,0.24295102198886345
939,ACOT1,-1.9162190440647964,0.05533722031391105,-0.26076438296458365,0.23047437560605286,-0.7314321226807443,0.2836218909238302
940,MCM10,-1.9103577686563233,0.056087164434869725,-0.2599667644094346,0.2333631693513113,-0.7642204775052558,0.21261273610274148
941,NADK,-1.9099777193301153,0.056136082135560886,-0.2599150462468625,0.23344945000551526,-0.5542123076256398,0.050405372277697306
942,A0A0U1RQV1,-1.9083197348783865,0.05634990383276986,-0.2596894231408512,0.233986267343692,-0.4412265180185089,0.22792153244277907
943,AF1L2,-1.9083197348783865,0.05634990383276986,-0.2596894231408512,0.233986267343692,-0.9108083652011741,-0.08098429114921982
944,CSPG4,-1.90610169828646,0.05663701241938021,-0.2593875865919044,0.23494291982080404,-1.4376289439312107,0.18036203340982024
945,RM51,-1.9010832825152146,0.05729110493013612,-0.2587046667054218,0.235872618119165,-1.103469897604099,-0.41803529259864963
946,C2CD5,-1.8987189602043724,0.05760143728332578,-0.2583829231915862,0.235872618119165,-0.6269409172857161,0.1002194776472702
947,LAS1L,-1.8987189602043724,0.05760143728332578,-0.2583829231915862,0.235872618119165,-0.7171675530821309,-0.08181860340835868
948,VIR,-1.8987189602043724,0.05760143728332578,-0.2583829231915862,0.235872618119165,-0.6058289078083894,0.1894547333934177
949,BRX1,-1.8987189602043724,0.05760143728332578,-0.2583829231915862,0.235872618119165,-0.616708430663631,0.1738067583693535
950,NOC3L,-1.8987189602043724,0.05760143728332578,-0.2583829231915862,0.235872618119165,-0.5733779200252139,0.2213265497022515
951,RT15,-1.8987189602043724,0.05760143728332578,-0.2583829231915862,0.235872618119165,-0.8173041465389008,0.36378364465887986
952,B3KS98,-1.8987189602043724,0.05760143728332578,-0.2583829231915862,0.235872618119165,-0.4918592042501323,0.14723589024998218
953,GPTC8,-1.8987189602043724,0.05760143728332578,-0.2583829231915862,0.235872618119165,-0.6646934856447052,0.10796280232101291
954,MCM5,-1.8987189602043724,0.05760143728332578,-0.2583829231915862,0.235872618119165,-0.6658270545856195,0.2383786166329032
955,A0A2R8YDB8,-1.893458524812515,0.05829691881450265,-0.2576670686063124,0.23836706587331685,-0.6176682814005042,0.663884268201925
956,A0A087WWM1,-1.8921156598627233,0.05847557228058538,-0.2574843278329536,0.23891729595481145,-0.34015986256850655,0.7716819392893562
957,TBCC,-1.8918106058538346,0.05851621969583853,-0.25744281524041096,0.23891729595481145,-0.800160633508192,0.3032835548092062
958,B7ZL88,-1.8906850150944576,0.05866640395570346,-0.25728964173931845,0.2391695326619328,-0.12458098411666829,0.5783982553944057
959,MOT1,-1.8906850150944576,0.05866640395570346,-0.25728964173931845,0.2391695326619328,-0.7724205208079794,0.2922359804727797
960,F204A,-1.889822365046136,0.05878172135535887,-0.25717224993681986,0.23952178047604175,-0.3356763575795399,0.4711136142512707
961,RS28,-1.887252084409374,0.05912642784434162,-0.2568224790448297,0.24080792933260864,-0.6126725726865998,0.11400520834091331
962,SMDC1,-1.8844459036110226,0.05950468564042987,-0.2564406062069432,0.2413916695379264,-0.34078976061296173,0.3255877696094165
963,FRDA,-1.8812803316556812,0.059933795076024,-0.25600982642724035,0.2413916695379264,-0.33575991650694237,0.25996591143481607
964,DAAM1,-1.8812803316556812,0.059933795076024,-0.25600982642724035,0.2413916695379264,-0.676049729644852,-0.020594684298640042
